Date,BIL,SHY,IEI,IEF,TLH,TLT,TIP
2013-03-06,91.6,84.43,123.14,106.6,132.37,116.86,120.84
2013-03-07,91.62,84.41,122.9,106.19,131.76,115.96,120.39
2013-03-08,91.6,84.42,122.67,105.65,130.91,114.75,120.0
2013-03-11,91.62,84.41,122.69,105.7,130.9,114.86,119.94
2013-03-12,91.6,84.43,122.82,105.99,131.37,115.69,120.16
2013-03-13,91.62,84.41,122.78,105.9,131.29,115.57,120.19
2013-03-14,91.62,84.41,122.81,105.93,131.19,115.22,120.4
2013-03-15,91.62,84.44,123.04,106.3,131.78,115.76,120.56
2013-03-18,91.6,84.46,123.19,106.65,132.48,116.64,120.82
2013-03-19,91.6,84.45,123.33,106.98,133.03,117.43,120.94
2013-03-20,91.6,84.44,123.18,106.57,132.37,116.12,120.6
2013-03-21,91.6,84.45,123.26,106.85,132.83,117.24,120.66
2013-03-22,91.62,84.43,123.26,106.89,132.94,117.33,120.87
2013-03-25,91.6,84.43,123.29,106.97,132.94,117.22,120.88
2013-03-26,91.62,84.44,123.38,107.08,133.12,117.36,120.95
2013-03-27,91.6,84.46,123.58,107.54,133.88,118.36,121.32
2013-03-28,91.62,84.47,123.49,107.34,133.75,117.76,121.27
2013-04-01,91.6,84.46,123.51,107.48,133.85,118.39,121.24
2013-04-02,91.62,84.46,123.45,107.27,133.6,117.91,121.18
2013-04-03,91.6,84.45,123.7,107.72,134.33,118.97,121.49
2013-04-04,91.6,84.48,123.87,108.15,135.04,120.39,122.06
2013-04-05,91.62,84.48,123.92,108.49,136.32,122.82,122.57
2013-04-08,91.62,84.46,123.79,108.14,135.73,121.88,122.03
2013-04-09,91.62,84.46,123.86,108.18,135.58,121.58,121.92
2013-04-10,91.62,84.46,123.63,107.73,134.66,119.91,121.24
2013-04-11,91.6,84.46,123.7,107.85,134.87,120.14,121.58
2013-04-12,91.62,84.47,123.91,108.45,136.01,121.93,122.08
2013-04-15,91.62,84.48,123.99,108.69,136.57,122.99,122.06
2013-04-16,91.62,84.48,123.87,108.38,136.01,121.98,121.85
2013-04-17,91.62,84.48,123.93,108.58,136.5,122.79,121.83
2013-04-18,91.6,84.48,123.91,108.64,136.73,123.09,120.98
2013-04-19,91.62,84.48,123.86,108.58,136.54,122.83,121.45
2013-04-22,91.62,84.49,123.94,108.64,136.57,122.92,121.77
2013-04-23,91.62,84.48,123.91,108.57,136.4,122.49,121.83
2013-04-24,91.62,84.49,123.93,108.62,136.6,122.8,122.01
2013-04-25,91.6,84.48,123.91,108.5,136.34,122.27,122.1
2013-04-26,91.6,84.5,124.07,108.89,137.12,123.39,122.55
2013-04-29,91.6,84.52,124.12,108.85,136.85,122.94,122.22
2013-04-30,91.6,84.51,124.12,108.83,136.81,123.01,122.15
2013-05-01,91.6,84.51,124.19,109.05,137.36,124.01,121.81
2013-05-02,91.62,84.5,124.23,109.05,137.34,123.85,121.68
2013-05-03,91.6,84.47,123.78,108.12,135.4,120.93,120.85
2013-05-06,91.6,84.47,123.74,107.98,135.1,120.63,120.67
2013-05-07,91.6,84.47,123.7,107.83,134.83,120.16,120.66
2013-05-08,91.62,84.48,123.73,107.96,135.02,120.35,120.4
2013-05-09,91.62,84.47,123.71,107.94,135.02,120.04,120.35
2013-05-10,91.6,84.46,123.41,107.33,133.89,118.75,120.01
2013-05-13,91.62,84.44,123.32,107.14,133.46,117.84,119.65
2013-05-14,91.6,84.44,123.17,106.71,132.68,116.56,119.14
2013-05-15,91.6,84.45,123.28,106.99,133.1,117.34,119.18
2013-05-16,91.6,84.47,123.53,107.5,133.97,118.56,119.52
2013-05-17,91.62,84.45,123.3,106.92,133.03,117.06,118.92
2013-05-20,91.6,84.46,123.27,106.84,132.77,116.92,118.89
2013-05-21,91.62,84.46,123.38,107.12,133.36,117.84,119.14
2013-05-22,91.62,84.43,122.97,106.27,131.88,116.09,118.07
2013-05-23,91.62,84.45,123.01,106.38,132.25,116.64,118.1
2013-05-24,91.62,84.43,123.01,106.42,132.44,116.8,118.2
2013-05-28,91.6,84.37,122.38,105.17,130.23,113.84,117.13
2013-05-29,91.62,84.37,122.52,105.6,130.95,115.12,117.05
2013-05-30,91.6,84.39,122.52,105.61,131.08,114.84,116.62
2013-05-31,91.62,84.38,122.39,105.32,130.66,114.45,116.73
2013-06-03,91.62,84.39,122.37,105.33,130.61,114.78,116.33
2013-06-04,91.62,84.39,122.24,105.06,130.16,113.72,116.11
2013-06-05,91.62,84.4,122.42,105.57,131.02,115.29,116.25
2013-06-06,91.6,84.39,122.46,105.7,131.12,115.22,116.12
2013-06-07,91.62,84.38,122.08,104.88,129.88,113.16,115.44
2013-06-10,91.6,84.35,121.93,104.62,129.41,112.62,114.64
2013-06-11,91.62,84.34,122.02,104.88,130.02,113.96,114.58
2013-06-12,91.6,84.33,121.79,104.41,129.03,112.33,113.7
2013-06-13,91.62,84.37,122.21,105.2,130.4,114.09,114.57
2013-06-14,91.6,84.43,122.37,105.34,130.58,113.82,114.47
2013-06-17,91.6,84.43,122.34,105.09,129.81,113.22,114.1
2013-06-18,91.6,84.43,122.28,105.03,129.89,113.28,114.41
2013-06-19,91.6,84.33,121.28,103.59,128.4,112.11,112.89
2013-06-20,91.6,84.32,121.1,103.12,127.17,110.27,111.75
2013-06-21,91.62,84.25,120.4,102.03,125.63,108.4,110.44
2013-06-24,91.62,84.21,120.22,101.78,125.47,108.85,110.02
2013-06-25,91.62,84.2,120.21,101.66,125.08,107.88,110.21
2013-06-26,91.62,84.24,120.45,102.07,125.77,108.58,110.71
2013-06-27,91.6,84.29,120.8,102.62,126.6,109.69,111.63
2013-06-28,91.6,84.28,120.74,102.5,126.55,110.44,112.01
2013-07-01,91.62,84.3,120.78,102.4,126.41,110.41,112.02
2013-07-02,91.6,84.31,120.8,102.44,126.41,110.34,112.38
2013-07-03,91.62,84.3,120.65,102.24,126.25,110.01,112.17
2013-07-05,91.62,84.21,119.69,100.52,123.42,106.26,110.64
2013-07-08,91.58,84.27,120.16,101.11,124.36,107.29,111.34
2013-07-09,91.58,84.26,120.24,101.28,124.48,107.4,111.29
2013-07-10,91.58,84.26,120.08,100.92,123.84,106.56,110.91
2013-07-11,91.58,84.33,120.74,101.93,125.09,107.81,111.68
2013-07-12,91.58,84.28,120.65,101.85,125.15,107.72,111.72
2013-07-15,91.58,84.32,120.83,102.17,125.52,108.29,112.26
2013-07-16,91.58,84.33,120.86,102.22,125.73,108.66,112.71
2013-07-17,91.58,84.36,121.18,102.67,126.06,108.86,113.02
2013-07-18,91.6,84.35,120.99,102.19,125.32,107.5,112.61
2013-07-19,91.6,84.39,121.23,102.75,126.3,109.2,113.42
2013-07-22,91.6,84.39,121.26,102.74,126.24,109.36,113.38
2013-07-23,91.6,84.38,121.19,102.62,125.99,108.9,113.12
2013-07-24,91.62,84.34,120.86,101.93,125.06,107.52,112.2
2013-07-25,91.58,84.39,120.99,102.08,125.22,107.48,112.26
2013-07-26,91.58,84.4,121.05,102.17,125.55,108.14,112.29
2013-07-29,91.6,84.39,121.01,101.96,125.02,107.35,112.21
2013-07-30,91.58,84.4,120.97,101.93,124.9,107.31,112.16
2013-07-31,91.6,84.4,120.98,102.0,125.13,107.7,112.87
2013-08-01,91.58,84.35,120.37,100.96,123.3,105.36,112.01
2013-08-02,91.6,84.41,121.01,101.82,124.46,106.52,112.58
2013-08-05,91.6,84.4,120.87,101.5,124.01,105.7,112.59
2013-08-06,91.6,84.39,120.85,101.53,124.05,106.01,112.86
2013-08-07,91.58,84.41,120.97,101.9,124.72,106.8,113.13
2013-08-08,91.58,84.41,121.02,102.05,124.95,107.09,113.25
2013-08-09,91.6,84.39,121.09,102.12,125.15,107.26,113.36
2013-08-12,91.6,84.39,121.0,101.92,124.77,106.53,113.06
2013-08-13,91.6,84.35,120.5,101.0,123.54,104.99,112.07
2013-08-14,91.6,84.35,120.52,101.09,123.58,105.15,111.83
2013-08-15,91.6,84.32,120.27,100.53,122.8,103.73,111.03
2013-08-16,91.6,84.33,120.05,100.14,122.35,103.37,110.51
2013-08-19,91.58,84.31,119.87,99.71,121.71,102.47,109.85
2013-08-20,91.6,84.33,120.16,100.25,122.45,103.26,110.53
2013-08-21,91.6,84.28,119.73,99.62,121.69,102.13,109.75
2013-08-22,91.58,84.25,119.52,99.58,121.89,103.17,109.8
2013-08-23,91.6,84.25,119.77,100.14,122.79,104.29,110.57
2013-08-26,91.58,84.28,119.98,100.34,123.12,104.81,110.96
2013-08-27,91.58,84.32,120.27,100.91,124.0,106.13,111.64
2013-08-28,91.58,84.27,120.03,100.5,123.4,105.27,111.23
2013-08-29,91.6,84.29,120.09,100.6,123.81,106.11,111.08
2013-08-30,91.6,84.3,119.96,100.41,123.67,105.99,110.74
2013-09-03,91.6,84.25,119.63,99.69,122.26,104.22,110.06
2013-09-04,91.6,84.17,119.31,99.36,121.96,103.99,109.5
2013-09-05,91.6,84.09,118.78,98.6,120.88,102.54,108.71
2013-09-06,91.6,84.17,119.24,99.2,121.47,103.05,109.16
2013-09-09,91.56,84.19,119.46,99.4,121.64,103.1,109.36
2013-09-10,91.58,84.16,119.18,98.94,121.03,102.38,109.18
2013-09-11,91.58,84.2,119.52,99.44,121.72,103.29,109.8
2013-09-12,91.58,84.2,119.5,99.45,121.82,103.15,109.85
2013-09-13,91.6,84.2,119.59,99.58,122.19,103.55,109.84
2013-09-16,91.58,84.26,119.9,99.8,122.05,102.86,110.14
2013-09-17,91.58,84.29,120.03,100.0,122.47,103.71,110.57
2013-09-18,91.6,84.4,120.88,101.24,124.19,104.99,112.04
2013-09-19,91.6,84.37,120.68,100.89,123.38,104.37,111.68
2013-09-20,91.58,84.38,120.67,100.99,123.62,104.92,111.99
2013-09-23,91.58,84.4,120.86,101.37,124.08,105.69,112.38
2013-09-24,91.58,84.41,121.02,101.74,124.89,106.83,112.4
2013-09-25,91.58,84.44,121.2,102.02,125.34,107.05,112.5
2013-09-26,91.58,84.4,121.09,101.8,124.84,106.3,112.34
2013-09-27,91.58,84.45,121.25,101.94,125.17,106.56,112.37
2013-09-30,91.58,84.47,121.33,102.11,125.19,106.4,112.58
2013-10-01,91.6,84.43,121.04,101.73,124.69,105.8,112.39
2013-10-02,91.6,84.44,121.23,101.9,124.99,105.96,112.57
2013-10-03,91.6,84.44,121.33,102.04,124.96,105.79,112.65
2013-10-04,91.6,84.41,121.12,101.76,124.61,105.71,112.41
2013-10-07,91.6,84.41,121.16,101.85,124.88,106.14,112.53
2013-10-08,91.6,84.34,121.01,101.8,124.87,106.17,112.23
2013-10-09,91.58,84.37,120.99,101.62,124.55,105.32,112.24
2013-10-10,91.56,84.37,120.98,101.4,124.23,105.49,112.15
2013-10-11,91.54,84.37,121.08,101.55,124.37,105.46,112.13
2013-10-14,91.54,84.34,120.85,101.21,123.66,104.61,111.64
2013-10-15,91.54,84.37,120.95,101.23,123.73,104.54,111.86
2013-10-16,91.56,84.4,121.25,101.72,124.57,105.85,112.09
2013-10-17,91.56,84.43,121.53,102.3,125.43,106.81,112.53
2013-10-18,91.58,84.43,121.55,102.31,125.67,107.04,112.69
2013-10-21,91.58,84.43,121.49,102.24,125.28,106.7,112.6
2013-10-22,91.58,84.5,121.83,102.95,126.26,107.89,113.17
2013-10-23,91.58,84.47,121.88,103.13,126.71,108.31,113.12
2013-10-24,91.56,84.46,121.81,102.92,126.41,107.89,113.16
2013-10-25,91.58,84.48,121.91,103.1,126.59,108.29,113.41
2013-10-28,91.58,84.5,121.88,103.0,126.44,107.92,113.36
2013-10-29,91.56,84.5,121.97,103.14,126.62,108.06,113.29
2013-10-30,91.56,84.5,121.84,102.87,126.27,107.41,113.14
2013-10-31,91.56,84.51,121.84,102.75,126.22,107.64,112.92
2013-11-01,91.56,84.46,121.42,102.02,125.13,106.19,112.04
2013-11-04,91.56,84.48,121.56,102.22,125.19,106.29,112.1
2013-11-05,91.56,84.48,121.39,101.76,124.31,105.02,111.66
2013-11-06,91.58,84.5,121.65,102.07,124.6,105.07,112.3
2013-11-07,91.56,84.52,121.77,102.34,125.14,105.96,112.45
2013-11-08,91.56,84.46,121.2,101.19,123.25,103.41,111.49
2013-11-11,91.58,84.48,121.17,101.14,123.09,103.02,111.28
2013-11-12,91.58,84.46,121.06,101.05,123.19,103.5,111.34
2013-11-13,91.58,84.46,121.35,101.47,123.54,103.88,111.53
2013-11-14,91.56,84.51,121.7,101.96,124.21,104.52,112.14
2013-11-15,91.56,84.51,121.67,101.88,124.27,104.73,112.19
2013-11-18,91.56,84.55,121.84,102.24,124.77,105.36,112.49
2013-11-19,91.56,84.52,121.64,101.86,124.14,104.56,112.05
2013-11-20,91.56,84.53,121.53,101.3,122.95,102.78,111.36
2013-11-21,91.58,84.57,121.57,101.39,122.94,102.95,111.55
2013-11-22,91.56,84.55,121.66,101.68,123.54,103.91,111.86
2013-11-25,91.56,84.55,121.73,101.76,123.74,104.21,111.93
2013-11-26,91.56,84.56,121.83,101.98,124.04,104.6,111.92
2013-11-27,91.58,84.56,121.75,101.75,123.77,104.42,111.7
2013-11-29,91.54,84.57,121.75,101.69,123.69,104.45,111.61
2013-12-02,91.56,84.5,121.39,101.09,122.78,103.33,111.03
2013-12-03,91.58,84.52,121.5,101.27,123.01,103.71,111.09
2013-12-04,91.58,84.5,121.28,100.81,122.28,102.72,110.47
2013-12-05,91.58,84.51,121.12,100.56,122.11,102.43,110.34
2013-12-06,91.58,84.48,121.06,100.65,122.22,102.92,110.33
2013-12-09,91.58,84.48,121.08,100.77,122.43,103.16,110.42
2013-12-10,91.56,84.51,121.29,101.19,123.04,103.9,110.71
2013-12-11,91.58,84.48,121.12,100.8,122.45,103.1,110.53
2013-12-12,91.58,84.45,120.89,100.51,122.12,102.71,110.22
2013-12-13,91.58,84.47,120.87,100.66,122.48,103.21,110.54
2013-12-16,91.56,84.47,120.92,100.61,122.36,102.83,110.62
2013-12-17,91.56,84.49,121.11,100.93,122.78,103.29,110.95
2013-12-18,91.58,84.49,120.91,100.55,122.23,102.77,110.46
2013-12-19,91.58,84.44,120.57,100.13,122.0,102.67,110.05
2013-12-20,91.56,84.41,120.45,100.44,122.97,104.25,110.42
2013-12-23,91.56,84.4,120.33,100.12,122.24,103.66,110.23
2013-12-24,91.56,84.37,120.09,99.73,121.68,102.83,109.86
2013-12-26,91.56,84.34,120.01,99.48,121.28,102.1,109.81
2013-12-27,91.58,84.38,120.0,99.42,121.02,101.81,109.75
2013-12-30,91.58,84.4,120.17,99.69,121.59,102.51,110.06
2013-12-31,91.54,84.38,120.03,99.24,120.92,101.86,109.9
2014-01-02,91.54,84.42,120.15,99.63,121.38,102.17,110.26
2014-01-03,91.56,84.39,120.06,99.57,121.24,102.17,110.21
2014-01-06,91.54,84.4,120.25,99.85,121.65,102.6,110.58
2014-01-07,91.56,84.4,120.35,100.01,122.01,102.86,110.6
2014-01-08,91.56,84.32,119.9,99.52,121.44,102.58,110.53
2014-01-09,91.54,84.34,120.05,99.78,122.03,103.18,110.95
2014-01-10,91.56,84.42,120.65,100.62,123.08,104.41,111.54
2014-01-13,91.56,84.44,120.86,100.91,123.45,104.93,111.59
2014-01-14,91.56,84.42,120.54,100.53,123.04,104.45,111.21
2014-01-15,91.56,84.39,120.43,100.44,122.94,104.34,111.11
2014-01-16,91.56,84.41,120.59,100.72,123.44,105.04,111.2
2014-01-17,91.54,84.41,120.72,100.96,123.82,105.48,111.41
2014-01-21,91.56,84.4,120.57,100.85,123.76,105.56,111.2
2014-01-22,91.56,84.36,120.37,100.57,123.53,105.3,111.01
2014-01-23,91.56,84.44,120.84,101.25,124.41,106.79,111.49
2014-01-24,91.54,84.47,121.08,101.66,125.07,107.48,111.81
2014-01-27,91.54,84.46,120.94,101.35,124.56,106.73,111.42
2014-01-28,91.54,84.46,121.1,101.5,124.72,106.99,111.64
2014-01-29,91.56,84.52,121.35,101.98,125.56,107.87,112.06
2014-01-30,91.56,84.51,121.3,101.88,125.31,107.56,111.99
2014-01-31,91.54,84.55,121.57,102.28,125.86,108.28,112.21
2014-02-03,91.54,84.55,121.82,102.66,126.61,109.32,112.87
2014-02-04,91.56,84.56,121.68,102.35,125.95,108.16,112.38
2014-02-05,91.54,84.52,121.48,101.98,125.32,107.16,111.89
2014-02-06,91.54,84.53,121.36,101.79,125.0,106.7,111.91
2014-02-07,91.56,84.55,121.61,102.06,125.16,106.79,112.23
2014-02-10,91.54,84.53,121.58,102.11,125.23,107.09,112.33
2014-02-11,91.54,84.51,121.3,101.66,124.77,106.47,111.97
2014-02-12,91.56,84.47,121.13,101.42,124.32,105.92,111.69
2014-02-13,91.56,84.52,121.44,101.9,125.0,106.52,112.07
2014-02-14,91.56,84.52,121.41,101.83,124.83,106.58,111.84
2014-02-18,91.54,84.55,121.62,102.08,125.14,106.82,112.05
2014-02-19,91.56,84.52,121.48,101.88,124.94,106.37,111.83
2014-02-20,91.56,84.53,121.34,101.77,124.66,106.11,111.49
2014-02-21,91.54,84.54,121.37,101.9,125.04,106.67,111.69
2014-02-24,91.56,84.54,121.32,101.8,124.9,106.4,111.69
2014-02-25,91.56,84.53,121.52,102.15,125.53,107.35,112.12
2014-02-26,91.56,84.57,121.7,102.45,126.01,107.92,112.38
2014-02-27,91.54,84.56,121.74,102.57,126.35,108.51,112.54
2014-02-28,91.56,84.56,121.64,102.47,126.29,108.57,112.7
2014-03-03,91.56,84.59,121.84,102.81,126.77,109.03,113.22
2014-03-04,91.54,84.52,121.4,102.02,125.51,107.39,112.49
2014-03-05,91.56,84.55,121.44,102.13,125.68,107.62,112.65
2014-03-06,91.56,84.5,121.23,101.69,125.03,106.56,112.37
2014-03-07,91.54,84.44,120.91,101.25,124.38,105.89,112.13
2014-03-10,91.54,84.45,120.96,101.36,124.58,106.04,112.18
2014-03-11,91.54,84.45,121.03,101.46,124.73,106.32,112.15
2014-03-12,91.54,84.48,121.2,101.86,125.34,107.06,112.39
2014-03-13,91.54,84.53,121.54,102.46,126.39,108.5,112.85
2014-03-14,91.54,84.51,121.55,102.47,126.46,108.52,112.83
2014-03-17,91.54,84.48,121.3,102.06,125.88,107.71,112.57
2014-03-18,91.54,84.5,121.48,102.31,126.14,108.1,112.79
2014-03-19,91.56,84.36,120.68,101.36,125.21,107.26,111.75
2014-03-20,91.54,84.37,120.64,101.38,125.11,107.07,111.4
2014-03-21,91.56,84.38,120.63,101.57,125.78,108.23,111.82
2014-03-24,91.56,84.34,120.52,101.61,126.11,109.0,111.96
2014-03-25,91.56,84.35,120.51,101.55,125.88,108.59,111.93
2014-03-26,91.54,84.41,120.85,101.98,126.5,109.44,112.32
2014-03-27,91.54,84.4,120.81,102.08,126.88,109.99,112.36
2014-03-28,91.54,84.4,120.59,101.72,126.32,109.37,112.08
2014-03-31,91.54,84.45,120.71,101.73,126.12,109.1,112.1
2014-04-01,91.54,84.38,120.53,101.33,125.4,107.89,111.71
2014-04-02,91.54,84.35,120.21,100.89,124.86,107.27,111.46
2014-04-03,91.56,84.37,120.22,100.96,125.07,107.74,111.59
2014-04-04,91.54,84.44,120.69,101.58,125.71,108.46,112.1
2014-04-07,91.54,84.45,120.82,101.82,126.22,109.11,112.27
2014-04-08,91.54,84.46,120.93,101.96,126.39,109.37,112.33
2014-04-09,91.54,84.5,121.13,101.93,126.11,108.83,112.41
2014-04-10,91.54,84.55,121.35,102.36,126.83,109.84,112.8
2014-04-11,91.54,84.54,121.45,102.57,127.24,110.73,113.09
2014-04-14,91.54,84.53,121.3,102.41,127.05,110.44,112.87
2014-04-15,91.54,84.53,121.29,102.53,127.36,111.13,113.15
2014-04-16,91.54,84.5,121.09,102.37,127.25,111.27,113.22
2014-04-17,91.56,84.48,120.67,101.79,126.6,110.05,113.08
2014-04-21,91.54,84.48,120.78,101.77,126.41,109.96,113.08
2014-04-22,91.52,84.44,120.66,101.73,126.56,110.33,113.08
2014-04-23,91.54,84.48,120.83,101.99,126.98,110.96,113.43
2014-04-24,91.54,84.46,120.79,101.96,127.05,111.17,113.5
2014-04-25,91.54,84.47,120.91,102.1,127.26,111.33,113.55
2014-04-28,91.54,84.47,120.82,101.95,126.87,110.79,113.21
2014-04-29,91.54,84.46,120.89,102.04,126.93,110.64,113.14
2014-04-30,91.54,84.52,121.18,102.31,127.31,111.1,113.58
2014-05-01,91.52,84.5,121.19,102.41,127.68,112.02,113.73
2014-05-02,91.54,84.49,121.13,102.56,128.08,112.71,114.03
2014-05-05,91.54,84.5,121.1,102.5,127.78,112.03,113.79
2014-05-06,91.52,84.47,121.12,102.62,128.13,112.48,113.75
2014-05-07,91.52,84.5,121.26,102.7,127.98,112.08,113.82
2014-05-08,91.52,84.52,121.43,102.81,128.08,111.6,113.98
2014-05-09,91.54,84.55,121.44,102.73,127.91,111.24,113.91
2014-05-12,91.52,84.53,121.28,102.46,127.54,110.79,113.6
2014-05-13,91.54,84.56,121.49,102.86,128.1,111.75,113.89
2014-05-14,91.54,84.59,121.77,103.33,128.92,112.96,114.54
2014-05-15,91.54,84.6,121.95,103.7,129.46,113.86,115.07
2014-05-16,91.54,84.61,121.85,103.48,129.22,113.54,114.95
2014-05-19,91.54,84.63,121.87,103.35,128.81,112.7,114.61
2014-05-20,91.54,84.64,122.07,103.65,129.21,112.95,114.83
2014-05-21,91.52,84.64,121.99,103.49,128.75,112.26,114.76
2014-05-22,91.52,84.62,121.86,103.38,128.67,112.1,114.94
2014-05-23,91.54,84.6,121.97,103.59,129.09,112.7,115.21
2014-05-27,91.52,84.62,122.03,103.62,129.31,113.36,115.28
2014-05-28,91.54,84.64,122.31,104.19,130.36,114.76,115.91
2014-05-29,91.52,84.63,122.22,104.06,129.95,114.15,115.86
2014-05-30,91.54,84.65,122.11,103.98,129.84,114.1,115.59
2014-06-02,91.52,84.57,121.69,103.33,128.93,112.96,114.47
2014-06-03,91.52,84.55,121.43,102.81,128.15,111.57,113.8
2014-06-04,91.52,84.58,121.44,102.73,127.83,111.54,113.5
2014-06-05,91.52,84.59,121.53,102.88,128.07,111.59,113.79
2014-06-06,91.52,84.57,121.42,102.8,128.05,111.59,113.79
2014-06-09,91.54,84.51,121.26,102.65,127.87,111.43,113.78
2014-06-10,91.54,84.49,121.13,102.47,127.54,111.02,113.59
2014-06-11,91.52,84.52,121.23,102.61,127.68,111.22,113.7
2014-06-12,91.54,84.55,121.47,103.01,128.26,112.21,114.04
2014-06-13,91.52,84.5,121.29,102.81,128.26,112.15,113.85
2014-06-16,91.54,84.48,121.25,102.81,128.32,112.43,113.96
2014-06-17,91.52,84.41,120.93,102.38,127.58,111.54,113.8
2014-06-18,91.54,84.48,121.29,102.92,128.21,112.4,114.36
2014-06-19,91.54,84.47,121.28,102.66,127.67,110.96,114.2
2014-06-20,91.54,84.47,121.25,102.78,127.95,111.8,114.62
2014-06-23,91.54,84.47,121.22,102.71,127.82,111.45,114.52
2014-06-24,91.54,84.5,121.38,103.13,128.56,112.58,115.04
2014-06-25,91.52,84.51,121.52,103.23,128.73,112.87,115.09
2014-06-26,91.52,84.53,121.67,103.5,129.24,113.41,115.31
2014-06-27,91.54,84.55,121.74,103.5,129.08,113.24,115.35
2014-06-30,91.52,84.56,121.8,103.58,129.22,113.52,115.36
2014-07-01,91.54,84.5,121.49,103.05,128.42,112.28,114.56
2014-07-02,91.54,84.47,121.22,102.63,127.63,111.08,114.02
2014-07-03,91.52,84.46,121.06,102.42,127.31,110.68,114.11
2014-07-07,91.54,84.44,121.11,102.67,127.92,111.49,114.33
2014-07-08,91.54,84.46,121.3,103.14,128.68,112.74,114.7
2014-07-09,91.52,84.47,121.37,103.16,128.67,112.83,114.98
2014-07-10,91.52,84.51,121.54,103.38,128.89,112.86,115.12
2014-07-11,91.52,84.53,121.64,103.55,129.26,113.58,115.29
2014-07-14,91.52,84.52,121.48,103.32,128.91,113.09,115.06
2014-07-15,91.52,84.48,121.37,103.23,128.82,112.86,114.81
2014-07-16,91.52,84.47,121.35,103.38,129.12,113.46,114.78
2014-07-17,91.52,84.54,121.69,103.98,130.08,114.89,115.5
2014-07-18,91.5,84.47,121.49,103.77,129.77,114.52,115.28
2014-07-21,91.52,84.48,121.46,103.8,130.04,115.09,115.49
2014-07-22,91.5,84.48,121.6,103.93,130.21,115.33,115.39
2014-07-23,91.52,84.51,121.63,103.92,130.13,115.18,115.38
2014-07-24,91.52,84.48,121.31,103.5,129.59,114.32,115.17
2014-07-25,91.52,84.49,121.48,103.9,130.26,115.67,115.67
2014-07-28,91.52,84.45,121.41,103.78,130.05,115.51,115.54
2014-07-29,91.52,84.47,121.45,103.92,130.37,115.93,115.71
2014-07-30,91.52,84.43,121.07,103.19,129.22,114.32,114.95
2014-07-31,91.5,84.47,121.11,103.16,129.06,113.98,114.91
2014-08-01,91.52,84.55,121.49,103.57,129.61,114.56,114.99
2014-08-04,91.52,84.55,121.6,103.63,129.63,114.26,114.82
2014-08-05,91.5,84.55,121.58,103.68,129.79,114.63,114.95
2014-08-06,91.5,84.57,121.63,103.77,129.94,114.7,114.96
2014-08-07,91.52,84.61,121.87,104.24,130.64,115.77,115.46
2014-08-08,91.5,84.56,121.8,104.15,130.59,115.52,115.36
2014-08-11,91.5,84.56,121.82,104.1,130.63,115.51,115.37
2014-08-12,91.5,84.56,121.78,103.95,130.21,114.76,115.02
2014-08-13,91.52,84.6,122.01,104.29,130.74,115.51,115.35
2014-08-14,91.5,84.62,122.08,104.5,131.18,116.44,115.47
2014-08-15,91.52,84.62,122.21,104.92,131.96,117.71,115.75
2014-08-18,91.5,84.62,122.08,104.59,131.28,116.54,115.3
2014-08-19,91.52,84.62,122.06,104.48,131.1,116.18,115.09
2014-08-20,91.5,84.54,121.77,104.17,130.77,115.99,114.75
2014-08-21,91.52,84.54,121.84,104.39,131.18,116.64,114.97
2014-08-22,91.52,84.52,121.74,104.4,131.41,117.29,114.92
2014-08-25,91.52,84.49,121.68,104.48,131.57,117.73,115.06
2014-08-26,91.52,84.52,121.77,104.46,131.45,117.35,114.97
2014-08-27,91.5,84.54,121.88,104.75,132.0,118.35,115.18
2014-08-28,91.52,84.56,122.0,104.89,132.3,118.97,115.36
2014-08-29,91.52,84.6,122.08,104.9,132.24,119.05,115.25
2014-09-02,91.5,84.5,121.56,104.05,130.9,116.73,114.44
2014-09-03,91.52,84.52,121.64,104.2,131.23,117.38,114.65
2014-09-04,91.5,84.51,121.48,103.83,130.52,115.95,114.22
2014-09-05,91.52,84.54,121.58,103.86,130.39,115.73,114.1
2014-09-08,91.5,84.49,121.42,103.75,130.27,115.78,113.82
2014-09-09,91.5,84.44,121.22,103.51,130.14,115.69,113.49
2014-09-10,91.52,84.45,121.11,103.25,129.64,114.96,113.06
2014-09-11,91.5,84.46,121.08,103.12,129.37,114.58,113.11
2014-09-12,91.5,84.44,120.93,102.73,128.58,113.38,112.66
2014-09-15,91.5,84.48,121.06,102.92,128.84,113.55,112.79
2014-09-16,91.5,84.53,121.14,102.89,128.67,113.09,112.76
2014-09-17,91.5,84.44,120.88,102.63,128.34,112.8,112.0
2014-09-18,91.52,84.45,120.79,102.56,128.44,113.16,111.71
2014-09-19,91.52,84.44,120.94,102.95,129.17,114.6,112.04
2014-09-22,91.52,84.5,121.16,103.17,129.41,114.74,111.96
2014-09-23,91.52,84.52,121.25,103.39,129.82,115.45,112.38
2014-09-24,91.52,84.49,121.09,103.1,129.41,114.81,112.28
2014-09-25,91.52,84.55,121.4,103.6,130.16,116.17,112.69
2014-09-26,91.52,84.51,121.19,103.38,129.99,116.0,112.11
2014-09-29,91.5,84.53,121.36,103.71,130.48,116.93,112.19
2014-09-30,91.52,84.51,121.32,103.62,130.28,116.27,112.07
2014-10-01,91.52,84.57,121.73,104.3,131.53,118.23,112.87
2014-10-02,91.52,84.56,121.59,103.99,130.91,117.2,112.59
